TJ_Tag,ID,Device_1,Trip_1,Device_2,Trip_2,StartTime_1,EndTime_1,StartTime_2,EndTime_2
2360,4019909,10137,5636,10131,1214,82580,88480,128800,134700
2361,4020679,10137,5644,10131,1043,21800,23300,62530,64030
2362,4020682,10137,5644,10131,987,34200,35100,61720,62620
2363,4024671,10137,5672,10125,1193,34300,36200,37890,39790
2364,4026357,10137,5691,10122,1428,12090,14990,32480,35380
2365,4027977,10137,5708,10116,894,27800,28900,38780,39880
2366,4028016,10137,5709,10116,1405,20620,21220,9410,10010
2367,4028020,10137,5709,10116,1183,20400,21700,76470,77770
2368,4029002,10137,5753,10131,2339,94790,98490,152060,155760
2369,4031284,10137,5799,10131,1432,3000,3300,59210,59510
2370,4031285,10137,5799,10131,1216,2900,4500,62070,63670
2371,4031285,10137,5799,10131,1216,15800,19500,74970,78670
2372,4031285,10137,5799,10131,1216,28900,29700,88070,88870
2373,4031933,10137,5809,10129,4689,12290,18390,66000,72100
2374,4033602,10137,5821,10131,1469,7780,20280,79290,91790
2375,4035793,10137,5840,501,41,27170,28370,14720,15920
2376,4035793,10137,5840,501,41,34170,42270,21720,29820
2377,4035856,10137,5840,10133,169,28990,29890,96590,97490
2378,4035856,10137,5840,10133,169,35790,42690,103390,110290
2379,4036083,10137,5843,10122,1063,112850,114450,22410,24010
2380,4037288,10137,5849,10005,65,85430,85630,30600,30800
2381,4048458,10137,5927,10132,3578,118060,118560,241430,241930
2382,4048458,10137,5927,10132,3578,126460,131560,249830,254930
2383,4048458,10137,5927,10132,3578,142160,142660,265530,266030
2384,4052526,10137,5955,10133,2038,62160,62760,14710,15310
2385,4059251,10137,6007,10134,1095,68010,68310,35110,35410
2386,4068951,10137,6076,10125,260,144190,144390,88700,88900
2387,4073447,10138,34,10137,869,128460,128760,35100,35400
2388,4074315,10138,37,10131,319,177700,178300,66660,67260
2389,4078871,10138,55,10136,1698,179440,181840,8410,10810
2390,4082405,10138,69,10137,3636,192360,203660,37180,48480
2391,4082994,10138,75,10131,104,136100,136500,51330,51730
2392,4083093,10138,75,10137,356,83720,87820,58630,62730
2393,4083126,10138,75,10137,1908,82560,83160,58620,59220
2394,4084584,10138,81,10131,2388,270900,271400,76220,76720
2395,4086232,10138,88,10137,3528,193490,193990,66420,66920
2396,4089268,10138,100,10136,3220,76790,77590,13000,13800
2397,4089546,10138,101,10133,21,102660,103760,85220,86320
2398,4094048,10138,126,10137,1908,83570,84070,45320,45820
2399,4097423,10138,143,10137,4097,6220,7120,8620,9520
2400,4101073,10138,160,10137,855,158350,159150,31600,32400
2401,4101115,10138,160,10137,3678,166190,168890,67100,69800
2402,4101119,10138,160,10137,5098,155850,156350,53900,54400
2403,4102740,10138,167,10132,4210,314270,315170,53000,53900
2404,4104713,10138,176,10137,4635,129180,130280,76100,77200
2405,4116066,10138,222,10137,4770,153740,154540,94190,94990
2406,4116077,10138,222,10137,2256,128920,129320,63220,63620
2407,4118811,10138,242,10135,1656,209470,211170,91510,93210
2408,4118811,10138,242,10135,1656,212370,213670,94410,95710
2409,4118811,10138,242,10135,1656,215470,215870,97510,97910
2410,4121834,10138,258,10137,5212,233330,234030,58000,58700
2411,4124290,10138,266,10137,81,142330,143530,96870,98070
2412,4127320,10138,283,10135,993,176170,176670,31620,32120
2413,4127320,10138,283,10135,993,178370,179270,33820,34720
2414,4129146,10138,296,10125,1025,49840,56440,54880,61480
2415,4133859,10138,308,10134,648,180420,181720,20600,21900
2416,4133899,10138,308,10137,1727,109470,113970,66310,70810
2417,4133904,10138,308,10137,4044,145110,149110,81190,85190
2418,4133925,10138,308,10137,3699,142510,153410,82390,93290
2419,4133931,10138,308,10137,4861,146180,149080,70200,73100
2420,4133933,10138,308,10137,5166,103250,105550,62500,64800
2421,4133933,10138,308,10137,5166,114350,116550,73600,75800
2422,4133933,10138,308,10137,5166,121250,122250,80500,81500
2423,4133935,10138,308,10137,528,96310,101510,87300,92500
2424,4133947,10138,308,10137,5020,107710,110710,62390,65390
2425,4133948,10138,308,10137,5438,71990,72390,33990,34390
2426,4133948,10138,308,10137,5438,115190,115690,77190,77690
2427,4136049,10138,323,10134,46,255110,256010,38240,39140
2428,4136082,10138,323,10135,1827,62850,63550,7820,8520
2429,4136082,10138,323,10135,1827,69150,71750,14120,16720
2430,4136082,10138,323,10135,1827,85650,87750,30620,32720
2431,4137538,10138,329,10137,679,79040,80840,51000,52800
2432,4139171,10138,337,10137,5264,114840,115440,72700,73300
2433,4139183,10138,337,10137,3816,120240,121140,62790,63690
2434,4145230,10138,368,501,586,64880,66880,33510,35510
2435,4145230,10138,368,501,586,72380,74580,41010,43210
2436,4147576,10138,387,552,571,70900,71300,61900,62300
2437,4147584,10138,387,10106,663,71580,71880,19220,19520
2438,4151860,10138,408,10122,732,73850,74850,22810,23810
2439,4152062,10138,408,10136,631,66290,67290,22420,23420
2440,4156164,10138,430,10132,1220,166410,166610,32020,32220
2441,4162942,10138,452,10137,4002,133510,134010,66590,67090
2442,4163024,10138,452,10137,5318,134130,134630,55590,56090
2443,4167358,10138,467,10132,2925,151820,152020,99800,100000
2444,4167510,10138,467,10137,876,113720,114320,29400,30000
2445,4169437,10138,474,10137,4002,137920,138420,66490,66990
2446,4169468,10138,474,10137,5318,138340,138940,55290,55890
2447,4171444,10138,483,10135,1687,106550,107150,15520,16120
2448,4175590,10138,505,10137,3678,131750,132050,70600,70900
2449,4176825,10138,508,10137,3924,154250,154850,50900,51500
2450,4176847,10138,508,10137,1699,168390,169090,31910,32610
2451,4177891,10138,512,10136,1340,48880,50280,300,1700
2452,4184946,10138,546,10133,2002,176480,177480,34520,35520
2453,4190795,10138,565,10137,3949,111250,112050,45390,46190
2454,4199923,10138,603,10135,133,164720,164920,268310,268510
2455,4207206,10138,641,10132,3158,15220,15720,66340,66840
2456,4207277,10138,641,10133,623,13620,13820,95310,95510
2457,4212280,10138,666,10106,4738,194700,195700,81920,82920
2458,4217278,10138,684,10116,1303,18310,18610,6410,6710
2459,4219473,10138,695,10134,90,134230,135330,36330,37430
2460,4219474,10138,695,10134,360,157250,159450,56200,58400
2461,4222949,10138,711,551,768,194300,194900,182020,182620
2462,4224177,10138,714,10134,36,180390,181690,61100,62400
2463,4224177,10138,714,10134,36,184390,184890,65100,65600
2464,4224177,10138,714,10134,36,187590,188690,68300,69400
2465,4225019,10138,718,10122,900,11200,14300,31820,34920
2466,4225218,10138,720,10130,629,6820,10220,19820,23220
2467,4225218,10138,720,10130,629,12120,12720,25120,25720
2468,4227838,10138,743,10132,2875,181030,181530,48690,49190
2469,4227996,10138,743,10137,2836,122380,122880,83520,84020
2470,4228640,10138,745,10136,3459,214080,214580,19400,19900
2471,4233417,10138,766,10130,706,147720,148820,13520,14620
2472,4233417,10138,766,10130,706,165720,176120,31520,41920
2473,4234737,10138,773,10131,673,156100,157000,80820,81720
2474,4234934,10138,773,10137,3032,114530,115030,45000,45500
2475,4234938,10138,773,10137,5410,126600,127100,69600,70100
2476,4234954,10138,773,10137,1754,115230,115730,49000,49500
2477,4234974,10138,773,10137,3777,114570,114970,50310,50710
2478,4238037,10138,787,10106,4738,209800,210400,74220,74820
2479,4240032,10138,795,10132,2258,74210,75410,103440,104640
2480,4240032,10138,795,10132,2258,76710,79810,105940,109040
2481,4240965,10138,800,10131,875,113950,114950,80400,81400
2482,4243366,10138,814,10129,5076,210060,214460,40670,45070
2483,4248101,10138,830,502,776,69580,70780,5440,6640
2484,4248924,10138,836,10122,609,40400,42500,17200,19300
2485,4249969,10138,841,10125,2408,111810,112710,87000,87900
2486,4250375,10138,842,10136,2522,66200,68100,20000,21900
2487,4253154,10138,861,10133,541,127150,127350,107030,107230
2488,4253175,10138,861,10133,447,127650,127850,72510,72710
2489,4254294,10138,863,10137,4207,125170,126170,98890,99890
2490,4257288,10138,873,10131,2398,166090,166490,67820,68220
2491,4258754,10138,878,10134,954,265000,266100,78110,79210
2492,4259929,10138,881,10137,3908,160340,161340,121290,122290
2493,4259929,10138,881,10137,3908,167440,168440,128390,129390
2494,4261658,10138,892,10133,387,129270,129470,111520,111720
2495,4265239,10138,903,10137,1613,87350,88150,68300,69100
2496,4265305,10138,903,10137,5120,75430,75730,47590,47890
2497,4266166,10138,912,10130,1212,160940,161340,32210,32610
2498,4266660,10138,916,10136,3364,71130,71630,123190,123690
2499,4273750,10138,948,502,872,7630,9130,64280,65780
2500,4277100,10138,965,10120,1469,8210,8510,53510,53810
2501,4278086,10138,968,10134,90,97100,98200,36330,37430
2502,4278138,10138,968,10137,1695,192100,192300,85820,86020
2503,4279286,10138,972,10136,2039,42990,43790,24100,24900
2504,4281259,10138,977,10133,402,126210,126310,85320,85420
2505,4282353,10138,979,10134,62,100570,101770,63110,64310
2506,4282470,10138,979,10137,3903,139590,140490,3100,4000
2507,4284282,10138,991,10133,2074,272080,272780,31200,31900
2508,4292029,10138,1032,10137,3918,169180,169280,34700,34800
2509,4292791,10138,1036,10120,665,90660,97160,74430,80930
2510,4292869,10138,1036,10130,347,87580,88280,13620,14320
2511,4295550,10138,1042,10131,2092,247050,250550,13720,17220
2512,4297071,10138,1047,10131,875,212370,212770,69200,69600
2513,4297268,10138,1047,10137,4052,164590,165190,31700,32300
2514,4297282,10138,1047,10137,1028,181230,181630,66610,67010
2515,4297588,10138,1050,551,524,68520,69420,420,1320
2516,4297593,10138,1050,552,417,68400,69300,330,1230
2517,4298762,10138,1057,10137,704,149580,149780,39610,39810
2518,4306584,10138,1095,10122,358,251670,253670,4510,6510
2519,4306584,10138,1095,10122,358,259770,261370,12610,14210
2520,4306585,10138,1095,10122,416,237570,238470,13020,13920
2521,4306816,10138,1095,10135,745,183310,185910,119110,121710
2522,4306972,10138,1095,10137,453,265070,275970,200,11100
2523,4306972,10138,1095,10137,453,277670,280970,12800,16100
2524,4306972,10138,1095,10137,453,285470,291570,20600,26700
2525,4306972,10138,1095,10137,453,293270,295470,28400,30600
2526,4310434,10138,1108,10131,2090,310660,310860,74810,75010
2527,4314179,10138,1119,10137,6063,172180,172680,41390,41890
2528,4318959,10138,1141,10137,3834,174260,178960,67090,71790
2529,4318960,10138,1141,10137,5007,162410,162610,24500,24700
2530,4319006,10138,1141,10137,3037,169910,172410,56520,59020
2531,4319046,10138,1141,10137,5298,162210,162710,21400,21900
2532,4320437,10138,1146,10106,3078,129930,130330,24020,24420
2533,4322955,10138,1153,10133,1880,60020,60220,74630,74830
2534,4323255,10138,1153,10137,4185,118120,122020,155400,159300
2535,4328715,10138,1180,10137,3834,171330,173030,60890,62590
2536,4337477,10138,1228,10121,371,125400,129100,31520,35220
2537,4337483,10138,1228,10121,340,141600,143400,43650,45450
2538,4338025,10138,1228,10134,362,131240,131740,41400,41900
2539,4339098,10138,1233,10122,428,45270,45870,25410,26010
2540,4350155,10138,1278,10137,3991,176790,177390,26300,26900
2541,4355625,10138,1313,551,63,57810,58210,64650,65050
2542,4357524,10138,1317,10131,2388,226400,227500,75820,76920
2543,4361605,10138,1329,92,40,77820,78620,25810,26610
2544,4362974,10138,1336,10133,1962,155150,155550,47140,47540
2545,4365005,10138,1342,10133,2002,182310,183410,36320,37420
2546,4365803,10138,1344,10134,90,149100,150200,36330,37430
2547,4370991,10138,1374,10131,875,158550,160150,82700,84300
2548,4371104,10138,1374,10137,4052,118570,118670,53000,53100
2549,4371660,10138,1377,10137,4603,175770,177570,79900,81700
2550,4371660,10138,1377,10137,4603,182870,184470,87000,88600
2551,4371687,10138,1377,10137,2258,197790,198490,87510,88210
2552,4372759,10138,1387,10136,2160,24460,25460,220,1220
2553,4373311,10138,1391,552,737,128200,128800,51870,52470
2554,4379955,10138,1425,10132,971,9820,15620,71610,77410
2555,4379955,10138,1425,10132,971,20520,21020,82310,82810
2556,4384373,10138,1451,10134,749,206550,206750,31620,31820
2557,4384435,10138,1451,10136,693,219180,219980,47930,48730
2558,4385141,10138,1453,10133,1377,148610,148810,88210,88410
2559,4391467,10138,1477,10125,1857,30690,38890,25890,34090
2560,4392327,10138,1479,10133,1495,186540,188240,116030,117730
2561,4392327,10138,1479,10133,1495,208740,210740,138230,140230
2562,4392447,10138,1480,10116,1714,42030,42230,95870,96070
2563,4396139,10138,1496,10137,4207,109830,110430,99290,99890
2564,4401108,10138,1513,10137,4547,190430,199030,99600,108200
2565,4401160,10138,1513,10137,4141,241740,242740,104100,105100
2566,4408634,10138,1543,10137,2003,94440,94540,59210,59310
2567,4408654,10138,1543,10137,2052,92680,93080,43120,43520
2568,4408658,10138,1543,10137,3928,148760,149660,133900,134800
2569,4408659,10138,1543,10137,4169,94220,94420,52500,52700
2570,4408659,10138,1543,10137,4169,109320,112820,67600,71100
2571,4408659,10138,1543,10137,4169,138120,144120,96400,102400
2572,4408711,10138,1543,10137,4261,136280,136880,108500,109100
2573,4408711,10138,1543,10137,4261,138080,140280,110300,112500
2574,4409897,10138,1546,10106,2741,132860,134260,210,1610
2575,4412506,10138,1555,10137,2965,105820,114720,62510,71410
2576,4412823,10138,1557,551,310,226010,226210,164520,164720
2577,4413358,10138,1560,10004,106,65800,66500,48200,48900
2578,4427336,10138,1616,10106,2262,59470,61670,15720,17920
2579,4429806,10138,1631,10106,2084,135880,136180,920,1220
2580,4429806,10138,1631,10106,2084,137680,138880,2720,3920
2581,4429806,10138,1631,10106,2084,141180,141480,6220,6520
2582,4484041,10138,1672,10132,2732,43610,43810,52200,52400
2583,4484057,10138,1672,10133,1394,242180,242380,132810,133010
2584,4485608,10138,1677,10137,3649,69690,70090,26690,27090
2585,4492574,10138,1701,10137,1908,142840,143440,112220,112820
2586,4543044,10138,1751,10125,1432,210,2210,5870,7870
2587,4543793,10138,1755,551,309,2850,3350,13400,13900
2588,4546640,10138,1765,10135,1406,132010,133810,30810,32610
2589,4548379,10138,1773,10137,920,181280,181680,36900,37300
2590,4550673,10138,1781,10137,1807,244680,251880,38800,46000
2591,4550689,10138,1781,10137,5202,241240,241540,47900,48200
2592,4550760,10138,1781,10137,2836,242500,243000,88320,88820
2593,4553092,10138,1792,551,564,278450,280950,235430,237930
2594,4553591,10138,1792,10131,350,429150,430150,139080,140080
2595,4557724,10138,1818,10136,99,67290,67590,64700,65000
2596,4557746,10138,1818,10137,717,20860,23260,10400,12800
2597,4560916,10138,1828,10137,4038,162290,162690,28000,28400
2598,4561002,10138,1828,10137,524,166590,166790,52500,52700
2599,4562247,10138,1832,10137,1871,82380,82580,20000,20200
2600,4563667,10138,1841,10131,88,150860,151060,82410,82610
2601,4563794,10138,1841,10137,281,128900,129400,62560,63060
2602,4565491,10138,1849,10137,3918,249360,250760,98800,100200
2603,4565491,10138,1849,10137,3918,254860,256860,104300,106300
2604,4569235,10138,1858,10137,3991,243140,244340,83900,85100
2605,4569277,10138,1858,10137,5377,218460,218860,43990,44390
2606,4569317,10138,1858,10137,571,231400,231800,63720,64120
2607,4569328,10138,1858,10137,3884,218780,218880,63190,63290
2608,4578168,10138,1901,10137,3735,1340,3440,29870,31970
2609,4579915,10138,1915,10131,875,267500,268100,80200,80800
2610,4580511,10138,1916,10135,745,5140,6040,132240,133140
2611,4583182,10138,1933,10106,3350,18660,19760,4710,5810
2612,4587328,10138,1963,10133,1608,78020,79220,1283140,1284340
2613,4589573,10138,1984,10129,4671,61810,62410,69920,70520
2614,4589573,10138,1984,10129,4671,63310,67710,71420,75820
2615,4590981,10138,1992,10131,190,425030,425930,82950,83850
2616,4591359,10138,1992,10137,4793,392490,393890,109000,110400
2617,4592870,10138,1996,10137,3932,233280,234080,47790,48590
2618,4594091,10138,1999,10134,1175,180560,181460,67910,68810
2619,4594115,10138,1999,10136,3235,95900,97100,30490,31690
2620,4594678,10138,2000,10134,118,41250,43650,47930,50330
2621,4594905,10138,2001,551,577,292730,294530,219210,221010
2622,4595290,10138,2001,10131,85,392790,394390,62520,64120
2623,4596797,10138,2003,10131,88,423600,424000,84210,84610
2624,4601432,10138,2020,502,878,239140,239840,101820,102520
2625,4604820,10138,2026,10133,221,98610,99210,50770,51370
2626,4604851,10138,2026,10134,1440,333450,334450,60710,61710
2627,4605071,10138,2026,10137,5392,103310,104110,56790,57590
2628,4605076,10138,2026,10137,2070,84330,85030,59210,59910
2629,4605898,10138,2028,10137,2902,285000,285500,56910,57410
2630,4605898,10138,2028,10137,2902,291800,294200,63710,66110
2631,4608722,10138,2042,10125,2316,197710,198810,95000,96100
2632,4610762,10138,2047,10137,3924,229500,230000,20100,20600
2633,4610762,10138,2047,10137,3924,300300,301200,90900,91800
2634,4610762,10138,2047,10137,3924,302300,303200,92900,93800
2635,4614020,10138,2052,10137,3803,413110,413810,66290,66990
2636,4614102,10138,2052,10137,3940,397410,398110,59290,59990
2637,4614120,10138,2052,10137,3750,393810,394610,64800,65600
2638,4628322,10138,2114,10137,1908,125030,125630,136940,137540
2639,4628336,10138,2114,10137,4123,112330,112530,31100,31300
2640,4628648,10138,2116,10122,1035,75120,76620,7310,8810
2641,4628721,10138,2116,10132,1839,29560,31160,26310,27910
2642,4628753,10138,2116,10136,3029,47520,52120,22390,26990
2643,4630606,10138,2122,10125,1472,11730,12830,83110,84210
2644,4632318,10138,2126,10137,3897,265910,266810,29300,30200
2645,4633563,10138,2130,10137,1028,238850,239250,26510,26910
2646,4633625,10138,2130,10137,5394,255770,256070,66990,67290
2647,4636899,10138,2140,10131,104,309550,309850,65330,65630
2648,4637216,10138,2140,10137,1908,269200,269800,86020,86620
2649,4637234,10138,2140,10137,1855,276040,276440,32710,33110
2650,4638508,10138,2145,10131,319,297610,299910,55460,57760
2651,4638524,10138,2145,10131,40,258430,260830,64500,66900
2652,4639067,10138,2147,10133,2088,116780,117980,37320,38520
2653,4640675,10138,2159,10118,557,133800,134400,20410,21010
2654,4640901,10138,2159,10137,3014,89860,90360,28520,29020
2655,4646917,10138,2195,10137,3821,42580,43380,19790,20590
2656,4684330,10138,2238,10137,3803,273920,274520,87690,88290
2657,4684330,10138,2238,10137,3803,300420,301920,114190,115690
2658,4689682,10138,2258,10115,7,10340,11140,4720,5520
2659,4690795,10138,2262,10131,190,613370,614570,81450,82650
2660,4690990,10138,2262,10133,107,246740,246940,88530,88730
2661,4691390,10138,2262,10137,4793,586510,587410,113400,114300
2662,4693492,10138,2267,10137,5811,177100,177700,19800,20400
2663,4694331,10138,2274,10115,190,185120,185520,40590,40990
2664,4698348,10138,2296,10134,666,3620,6120,9160,11660
2665,4699999,10138,2305,10137,3050,307140,307640,69030,69530
2666,4700009,10138,2305,10137,528,307680,308280,82600,83200
2667,4701090,10138,2310,10125,2408,116680,117580,87000,87900
2668,4702804,10138,2317,10137,5143,278570,278970,66590,66990
2669,4702870,10138,2317,10137,3293,278790,279390,87630,88230
2670,4704788,10138,2332,10107,6,352540,352740,218720,218920
2671,4705065,10138,2332,10129,4988,280240,289440,24270,33470
2672,4705065,10138,2332,10129,4988,292540,305340,36570,49370
2673,4705080,10138,2332,10129,5090,237740,238540,32400,33200
2674,4705155,10138,2332,10129,5153,279580,280780,32170,33370
2675,4708785,10138,2344,10131,875,282390,282590,92000,92200
2676,4709048,10138,2344,10137,3908,272470,279270,86290,93090
2677,4709048,10138,2344,10137,3908,284470,290370,98290,104190
2678,4709048,10138,2344,10137,3908,290770,291070,104590,104890
2679,4709116,10138,2344,10137,4052,285110,290110,105100,110100
2680,4709116,10138,2344,10137,4052,291710,292410,111700,112400
